No,Age,Male/Female,number sequences marks,number sequences time(s),number sequences duration,number sequences answered,perimeter marks,perimeter time(s),perimeter duration,perimeter answered,ratio marks,ratio time(s),ratio duration,ratio answered,fractions/decimals marks,fractions/decimals time(s),fractions/decimals duration,fractions/decimals answered,indices marks,indices time(s),indices duration,indices answered,algebra marks,algebra time(s),algebra duration,algebra answered,angles marks,angles time(s),angles duration,angles answered,volume and capacity marks,volume and capacity time(s),volume and capacity duration,volume and capacity answered (1),area marks,area time(s),area duration,area answered (2),probability marks,probability time(s),probability duration,probability answered (4),Total,Pre-Marks,Pure math marks (47),Applied math mark (53),No of questions attempted (21),Preferred Study Method,Preferred Lesson,Disliked lesson,fav subject,disliked subject,Peer
2656,14,M,4,87,61,2,3.697652371,479,131,2,6,327,258,2,0,987,1032,1,0.49311378,133.2082492,428,2,10,1798,0,2,9,1522,328,2,0,0,0,1,2,915.6792333,237,1,3,2405.10833,312,0,23.97217764,3,15.24100131,13.81091118,21,practicing,algebra,area,dancing,buddhism,10
2657,14,M,2,239,48,2,4.507633432,382,272,1,5,392,15,2,8,712,488,1,0,1918.930044,630,1,5,906,0,1,8,2347,622,2,1,2428,172,1,1,1427.87779,0,2,6,0,134,0,27.2763751,20,15.04778975,27.5304193,14,figures,fractions/decimals,none,sinhala,english,24
2658,14,F,4,95,166,2,3.399518796,121,290,2,8,1040,15,2,5,1018,0,1,0.386958569,1296.278817,212,1,1,1193,392,2,11,742,537,1,2,2151.886744,0,1,2,2159.700784,409,1,10,1547.780931,0,4,44.15342338,6,28.5,6.823447929,18,figures,angles,circle theory,civics,sinhla,24
2659,15,M,2,40,211,2,3.323677353,173,215,2,9,445,114,2,6,1189,410,2,0.380617302,2186.401066,125,1,8,995,80,1,1,1656,700,2,0,0,293,1,5,2087.175525,750,1,0,1742.005847,383,4,60.0627302,15,14.98437572,4.101165778,16,figures,ratio,fractions,sinala,history,20
2660,13,M,5,90,202,1,5,350,282,2,6,867,15,2,7,1116,1259,2,1.951785744,1838.074024,219,2,9,1145,268,2,10,2384,463,2,1,1445.102469,229,1,0,892.5627741,286,1,0,1937.675097,545,4,40.50282183,39,12.54575111,4.55149379,21,Only school lessons,angles,none,civics,maths,14
2661,15,M,2,180,229,2,3.297773713,110,56,2,6,195,76,1,0,1144,137,2,0.831269508,2210,506,2,1,1038,275,1,10,1336,415,2,0,1794.759746,99,0,0,1641.916638,608,2,9,2390.777802,520,3,53.7150019,8,21.52383603,29.98112987,20,figures,angles,probability,science,english,10
2662,15,F,3,269,178,2,2.609757572,469,214,2,0,664,19,2,10,1125,0,1,0.010883146,1171.035965,445,2,1,1799,160,2,11,1039,106,2,2,1557.628743,0,0,1,1933.628019,124,2,2,519.1657995,151,3,32.11652363,5,9.427860116,19.09524438,16,figures,angles,probability,none,health,10
2663,15,M,5,139,227,1,2.905730063,574,56,2,9,235,174,2,0,586,167,1,0,1854.691152,169,2,8,2036,337,2,1,1031,511,2,2,2117.973292,0,1,0,1828.780162,241,1,0,1755.542347,356,2,49.41596319,5,5.62044445,29.39456908,21,Only school lessons,ratio,simultaneous equations,dancing,sinhla,10
2664,15,F,3,166,121,2,4.949173716,433,97,2,10,960,186,2,9,1054,0,2,0.038961426,1001.039064,246,2,7,321,0,2,2,1982,156,2,0,735.4798591,39,1,1,718.6458938,378,2,7,2410.094169,524,3,32.02247855,8,25.76727023,13.91728902,12,Only school lessons,ratio,area,sinala,PTS,20
2665,14,M,4,127,77,1,3.861629042,225,56,2,7,160,276,2,4,653,41,1,0,1735.699089,299,1,8,1570,67,1,8,1789,477,2,1,0,188,1,1,1024.151135,71,2,0,2435,730,4,15.21714624,Ab,14.73975337,20.4473541,16,figures,algebra,decimals,sinala,sinhla,24
2666,15,M,4,197,61,2,4.609976044,798,77,2,1,795,15,2,0,1285,275,2,0.183869887,803.6227447,276,2,6,1595,140,2,7,2221,375,2,2,775.3300052,598,1,0,1584.24105,691,2,2,1476.519705,523,2,47.22669711,3,2,22.82341248,13,Only school lessons,angles,set theory,science,PTS,10
2667,15,M,2,56,102,1,3.919215805,110,56,2,11,214,212,2,9,0,1089,2,0,1310.158396,0,1,9,2023,154,2,12,1667,299,2,1,1154.4675,0,1,0,1657.106135,32,2,0,871.28436,88,3,57.00971803,7,28.5,16.72459261,16,Only school lessons,angles,probability,maths,history,24
2668,14,M,2,145,80,2,3.838488206,409,298,2,1,227,256,2,0,467,277,1,1.454931047,976.0235606,265,1,8,971,37,2,10,1771,347,2,2,1400.262768,91,1,1,1296.94974,256,1,2,2243.7231,151,1,58.92936391,69,20.36956996,21.73031429,16,Only school lessons,angles,percentages,english,geography,10
2669,15,M,4,78,267,1,2.777600293,110,133,2,9,1086,47,2,0,989,289,0,0.541128705,1827.472745,685,0,5,1548,427,2,13,38,303,2,3,75.71275953,330,1,4,1256.795707,0,2,0,2241.479781,222,3,25.58419429,9,9.587754201,25.20479108,20,Only school lessons,angles,simultaneous equations,history,none,10
2670,15,M,3,115,118,2,4.514558293,379,157,2,5,534,407,2,3,740,416,0,0,979.8125026,27,2,0,1214,122,2,9,1291,308,2,1,0,283,1,3,1135.955827,177,2,5,1026.32627,383,4,6,39,22.32997703,24.60063715,15,figures,angles,decimals,ict,science,24
2671,14,M,3,40,201,2,2.383548986,398,168,2,3,678,302,2,0,557,569,1,0.510208415,957.5248572,512,1,6,1768,148,2,2,933,72,2,0,1356.66612,0,1,0,2725,437,2,1,967.8785647,0,0,49.69303715,2,14.47588453,25.10774811,15,practicing,algebra,area,english,english,10
2672,15,F,4,96,232,2,2.564511992,266,441,2,7,417,281,2,8,436,640,2,0,1367.297897,159,2,5,2036,122,1,12,969,499,2,2,624.4741444,244,1,2,1397.1857,1091,2,2,1847.136914,558,0,21.91671638,78,10.61145332,18.20690389,16,Only school lessons,angles,none,dancing,geography,24
2673,14,M,5,136,180,2,4.05973848,404,324,2,10,1116,308,2,4,994,100,2,0,1063.190364,244,1,4,1248,288,0,6,1053,109,2,0,1233.787938,0,1,1,1941.56107,667,2,7,1014.377433,68,3,43.09465862,6,17.65099012,26.73524845,18,figures,ratio,set theory,home science,buddhism,24
2674,15,M,4,40,84,2,4.144532306,437,191,2,5,160,261,2,4,1294,598,2,0.266106287,677.9341152,397,2,1,1304,332,1,5,2431,222,1,2,758.2058759,0,1,3,243.5919939,443,2,2,1336.077834,352,0,19.54529722,25,10.78625623,21.40170438,15,practicing,ratio,triangle theory,maths,home science,24
2675,14,M,2,126,288,2,3.808643105,520,269,2,4,547,320,2,5,824,371,1,1.272565917,1434.818906,611,0,6,0,367,2,6,1525,775,2,2,1611.045482,482,1,1,2725,475,1,7,1731.757077,607,4,46.79770958,35,12.38583175,11.72267581,13,figures,probability,geometry,sinala,maths,14
2676,15,M,2,143,54,1,3.336944478,481,162,1,9,762,222,2,2,1583,498,2,0.965042256,2082.582855,546,2,4,1555,160,1,9,719,72,2,0,721.5217949,105,1,4,2321.417406,667,2,6,0,531,2,47.26702856,6,15.78691272,11.0829268,19,Only school lessons,ratio,simultaneous equations,sinala,PTS,20
2677,13,F,2,139,78,2,4.492831461,203,434,2,11,1167,248,2,2,1073,863,1,0.386387971,1254.483859,79,1,11,1197,0,2,9,1286,214,2,1,1541.589782,336,1,2,1806.898737,0,1,5,1431.784906,214,2,40.87381112,Ab ,15.93503219,16.2665206,21,figures,ratio,roman numbers,sinhala,home science,24
2678,15,F,3,184,288,2,2.95642631,381,249,2,3,160,274,2,7,0,67,2,0,1760.965303,157,1,0,152,199,2,7,2081,435,2,0,1956.176242,0,1,1,995.7081573,0,2,0,2435,645,0,49.84950351,78,19.94831378,24.84123695,12,figures,fractions/decimals,set theory,ict,buddhism,24
2679,15,M,2,53,139,1,3.680896178,110,109,2,11,486,164,1,10,504,446,1,0.025953915,371.638713,98,2,10,1802,385,2,9,501,641,1,0,1519.56938,520,1,1,1081.923734,0,1,5,2158.147944,417,0,31.45394922,78,10.56322297,8.078348494,18,figures,ratio,circle theory,maths,english,20
2680,13,M,3,40,262,1,2.281061666,378,330,2,3,160,59,2,7,838,176,2,0,194.8590333,82,1,3,1742,245,1,12,1587,334,2,0,1511.927613,353,1,4,146.5264705,181,2,9,1979.143706,122,0,16.8772018,28,6.096274487,25.87194639,20,practicing,angles,triangle theory,history,health,24
2681,15,F,3,40,135,2,2.938041975,812,284,2,10,688,32,2,6,838,153,2,0.784807779,688.1982163,617,1,5,860,228,2,13,2078,72,2,0,2069.294267,313,1,2,1544.92627,0,1,4,477.7747246,287,0,35.60112725,8,2,19.12799264,21,figures,angles,roman numbers,sinala,maths,20
2682,15,F,2,218,111,2,3.122953941,647,334,2,8,638,119,1,8,667,541,2,0.174537648,0,106,2,5,1052,519,1,13,1192,765,2,2,2128.870695,81,1,1,845.71978,626,2,9,2435,427,0,47.2045502,78,15.53185161,10.13183891,19,Only school lessons,angles,roman numbers,buddhism,geography,24
2683,14,M,2,230,154,2,4.213201821,621,58,2,8,533,194,2,1,967,297,2,0.548664192,609.2458542,344,0,1,2014,0,2,5,2141,72,1,0,1805.856147,515,1,1,1854.280615,655,2,6,1255.953542,33,1,53.27521086,15,19.20713235,9.870676788,18,Only school lessons,ratio,triangles,health,home science,20
2684,14,M,4,243,67,1,2.743954213,726,248,1,5,248,30,2,8,956,358,2,0,0,319,1,0,96,227,2,0,1822,742,1,0,1171.526749,37,1,1,1934.251744,547,2,5,1653.420792,480,2,27.39674142,Ab,2,11.35274121,21,practicing,fractions/decimals,triangles,dancing,PTS,24
2685,14,F,5,125,292,2,4.744528673,400,423,2,0,677,280,2,0,358,725,1,1.006984537,1422.991097,103,2,6,1033,401,2,5,1810,412,2,3,1601.215169,562,1,3,2725,772,1,0,1713.326343,381,1,29.96664653,3,25.19482094,22.64713592,12,figures,algebra,circle theory,health,sinhla,10
2686,15,F,5,281,132,1,3.398121432,791,491,2,6,917,124,2,2,990,744,2,0,1419.537278,583,2,0,2036,213,1,13,1983,72,2,3,221.4971572,278,1,0,1865.646293,284,2,0,195.7579303,0,4,33.56239237,Ab,18.82197978,17.91745218,15,Only school lessons,angles,circle theory,sinhala,health,24
2687,15,M,5,185,168,2,2.975530095,213,74,2,6,444,135,1,2,1621,872,2,0.166623356,901.0989892,694,2,7,684,129,1,7,1518,418,2,0,2428,128,0,2,1658.178057,697,2,1,1513.671714,261,0,10.59591652,15,2,15.50125283,19,Only school lessons,algebra,fractions,home science,maths,20
2688,14,M,3,222,317,1,3.14934707,589,108,2,7,306,150,2,4,78,605,2,1.054721493,879.4778446,301,1,8,1519,68,2,13,2322,705,2,1,526.4210029,479,0,2,1167.837608,834,1,2,1471.055147,341,4,39.87299576,6,11.58389253,12.66157331,14,figures,angles,set theory,sinhala,science,20
2689,15,M,2,90,276,2,3.159698503,299,282,2,8,438,288,1,12,1007,435,2,0,1435.249593,438,2,5,1110,168,2,11,1256,72,2,0,234.8896908,0,1,4,1711.855267,1364,2,8,2173.775908,59,0,45.67183294,9,12.78020728,31.7763389,21,Only school lessons,fractions/decimals,probability,health,sinhla,24
2690,15,M,3,40,180,1,3.535074973,499,276,2,5,887,47,2,11,0,216,2,0,2036.150696,362,2,4,962,298,1,9,1381,326,2,0,372.3824372,109,1,0,1195.81269,1335,1,1,1226.218523,408,2,48.31570939,69,28.5,20.51170662,20,practicing,fractions/decimals,fractions,sinhala,health,24
2691,14,F,3,209,150,2,3.865122112,110,341,2,7,160,136,2,0,520,978,2,0,1059.395117,35,1,5,939,359,1,5,2431,427,1,1,903.7399725,0,1,5,1440.393558,0,1,5,0,472,0,49.24189252,7,16.62492997,23.44670716,19,figures,ratio,fractions,sinala,buddhism,10
2692,15,M,4,263,59,2,2.525237797,340,56,2,5,160,59,2,3,792,849,1,0,826.7409454,405,2,6,1126,0,1,11,1860,72,2,0,0,442,1,3,1919.992725,339,1,1,2157.865565,747,1,47.37485949,18,9.666194506,20.36776581,18,practicing,angles,volume and capacity,none,home science,24
2693,15,M,5,219,205,2,4.854091166,115,164,2,8,514,292,2,7,1741,136,2,0,466.5931641,515,2,7,1790,269,2,5,501,269,2,3,1550.297929,0,1,3,1602.46019,0,1,2,1260.184772,0,4,54.27353496,7,14.71039644,27.45689972,15,Only school lessons,ratio,fractions,civics,none,24
2694,14,M,3,186,40,2,2,268,160,2,5,943,44,1,5,656,177,2,0,1271.030998,251,2,2,0,64,1,0,2039,90,2,2,0,434,1,2,1807.721209,1198,1,3,1138.049509,243,2,30.6430216,20,21.10784491,20.36807353,14,Only school lessons,ratio,none,sinhala,health,24
2695,15,M,3,132,221,2,2.823806192,211,214,1,7,370,239,2,0,691,395,1,1.750538694,448.0036784,219,1,9,1378,241,1,2,1982,151,2,4,1593.746759,373,1,5,622.6829138,1137,2,6,1380.994613,383,3,30.64885494,3,19.72336475,19.01004835,15,figures,algebra,circle theory,home science,english,10
2696,13,F,4,41,153,1,3.397138028,380,317,2,6,262,271,2,2,383,508,1,1.45939532,490.6722366,175,1,5,1524,631,1,11,1813,72,2,1,566.8699547,0,1,3,652.1596765,17,2,8,1591.491449,460,3,49.04506799,40,17.20518254,3,14,practicing,angles,fractions,english,health,20
2697,15,M,2,186,65,2,2.058380207,133,513,2,11,704,285,2,1,525,959,2,0.755812669,1675.597065,156,2,5,2036,290,1,13,2192,117,1,0,265.7617518,0,1,0,1024.897791,21,2,0,199.3339467,98,4,31.90354818,39,17.36331202,21.8088855,21,practicing,angles,set theory,civics,geography,20
2698,15,M,5,60,173,2,2.394301203,427,56,2,10,426,144,2,6,853,330,2,0,6.220197696,524,1,6,862,430,1,8,1878,182,2,1,43.68910739,459,1,3,2420.119213,1499,2,0,2046.468501,259,1,32.80536403,28,13.30448652,12.03060055,14,figures,ratio,set theory,sinhala,sinhla,24
2699,15,F,3,217,158,2,3.378786775,597,235,2,5,287,181,1,1,1279,173,2,1.507245263,631.7587196,538,2,5,1370,289,2,7,1697,320,1,1,0,0,1,0,314.7384932,0,1,3,1852.380234,308,4,6,35,21.47096641,36.02645465,15,Only school lessons,angles,decimals,english,tamil,14
2700,14,M,3,309,210,2,3.749181366,428,179,2,7,360,216,2,1,418,492,2,0.010070424,262.6083177,299,2,7,723,0,2,8,1238,404,2,0,675.4116313,579,0,0,1161.825708,4,2,4,1006.057666,246,1,16.58504291,20,2.060029896,27.38154373,20,figures,angles,fractions,sinhala,buddhism,20
2701,14,F,5,337,40,2,3.815974001,588,228,2,0,452,334,2,2,935,76,2,0,1671.50972,674,2,5,586,0,1,13,997,260,2,2,1597.0937,0,1,1,2725,156,2,0,2435,43,3,41.07670814,25,19.26297138,12.57225341,19,Only school lessons,angles,simultaneous equations,sinala,science,10
2702,13,M,3,168,92,2,4.121587486,253,222,2,4,480,72,2,4,177,693,2,0,626.2126546,180,1,8,346,217,1,11,1990,340,2,3,1797.148393,85,1,2,1888.872828,483,2,10,1161.624132,41,1,41.26238586,39,13.84641187,3,18,practicing,angles,set theory,dancing,tamil,24
2703,15,M,4,329,40,2,2,227,56,2,8,783,29,2,4,1096,0,1,0,1272.51789,58,1,2,1361,30,2,0,1745,641,2,0,2284.908168,0,0,3,781.8822791,0,1,7,931.8490449,520,3,24.85473288,Ab ,17.16674481,31.73655457,20,Only school lessons,ratio,volume and capacity,civics,health,24
2704,15,M,3,263,337,2,2.74579854,421,115,2,6,219,15,2,0,845,665,1,1.233409798,913.6939256,535,1,7,1340,0,2,5,799,305,2,1,1378.633522,570,1,1,686.5209571,0,1,5,1644.580314,179,3,6,3,13.47514489,11.05227502,18,practicing,algebra,none,buddhism,geography,10
2705,14,F,6,154,209,2,3.377166668,850,56,2,5,369,173,2,11,55,212,1,0.584802409,1145.627235,0,2,4,1991,214,2,13,2297,72,2,1,5.544555411,290,1,0,1620.752938,848,2,6,1547.75176,334,0,6,3,22.52424387,5.827843734,15,figures,angles,simultaneous equations,home science,english,14
2706,14,M,2,40,189,2,3.39272438,266,121,2,1,447,69,2,5,932,107,1,0.384809942,1468.837937,255,2,5,1013,152,2,10,1528,246,2,1,1512.329627,0,1,1,1990.702811,558,2,0,2435,416,2,25.21349935,37,8.862545061,25.76009257,16,practicing,angles,triangles,science,maths,24
2707,13,M,4,186,40,1,4.08873781,195,359,2,8,621,200,2,0,1182,549,2,0.15712562,1021.395946,733,1,7,1407,163,1,13,1228,368,1,0,1092.891168,129,1,1,1763.343359,684,2,1,1072.940966,396,0,40.18449377,10,20.48481344,11.07609403,19,practicing,angles,area,history,none,10
2708,14,M,3,101,135,2,3.444866423,360,260,2,4,326,212,2,0,0,1071,2,0,989.1098376,554,2,0,1146,272,1,4,1063,282,2,0,871.3408646,94,1,2,1457.845561,0,1,6,2260.446095,296,2,17.46889569,78,23.5661661,19.64260041,21,Only school lessons,probability,area,science,home science,10
2709,15,M,5,167,161,2,4.398477814,263,62,2,4,828,248,2,6,697,0,1,0.073242397,1649.621635,279,2,9,1354,367,1,7,2402,431,2,0,1356.209169,312,1,0,0,195,1,1,2190.291281,0,4,27.75718564,69,16.67094469,5.627387626,21,figures,algebra,probability,sinhala,home science,20
2710,15,M,2,244,95,1,4.861382526,491,330,2,4,398,453,2,4,1164,790,2,0,778.2496384,0,0,9,1697,121,1,10,446,331,2,1,136.5452074,189,0,2,2273.670649,218,1,7,2068.567983,360,2,21.27841568,Ab,16.97814563,24.33594915,15,figures,angles,roman numbers,history,history,24
2711,14,F,4,220,184,1,3.792831416,357,208,2,6,466,261,2,6,549,422,2,0,2210,38,2,12,1179,0,2,13,1429,291,2,0,1454.211891,141,0,2,999.865733,453,2,5,1706.05248,166,0,8.554758399,78,6.815811995,24.77368104,15,Only school lessons,angles,roman numbers,civics,geography,24
2712,13,F,3,329,251,1,4.648053997,596,220,2,7,636,253,1,3,794,830,1,0,490.4008803,389,2,10,1793,178,1,7,1326,72,2,0,1542.588067,0,1,0,2706.003404,316,1,2,2435,225,2,30.3171329,10,16.08590706,19.61241476,15,practicing,algebra,decimals,english,science,24
2713,14,F,3,61,205,2,3.526218806,376,56,2,4,477,149,2,2,1049,9,1,0.360256877,1363.542497,717,0,3,1326,226,1,7,1456,385,2,0,2428,61,1,2,2013.030198,394,1,0,2435,43,4,52.05323726,7,13.39098793,19.58955924,19,practicing,angles,geometry,sinhala,buddhism,20
2714,13,M,3,131,40,2,2.745993836,110,194,2,2,325,15,2,0,1467,0,1,0,577.58689,0,1,0,656,63,1,11,2087,425,2,1,2428,225,1,0,2711.835099,697,2,0,0,397,3,42.23898589,3,9.104431592,32.16390404,15,figures,angles,set theory,civics,PTS,10
2715,15,F,4,253,211,2,4.630836545,440,264,2,11,598,124,2,10,295,672,1,0.778332031,2003.866995,490,2,5,642,198,1,13,1980,166,2,3,0,142,0,2,1834.663312,0,2,3,2095.039936,328,3,40.57919995,40,24.88623613,22.936036,11,practicing,angles,roman numbers,english,buddhism,24
2716,15,M,5,100,146,2,2,671,389,2,7,303,310,2,11,712,363,2,1.088549351,1760.582301,245,0,1,1,383,2,4,1909,72,1,2,1377.863678,177,0,0,2197.086209,480,2,7,1763.659354,435,2,38.08122654,42,20.80159067,3,21,figures,fractions/decimals,triangles,science,health,14
2717,15,F,4,121,40,2,4.45592826,191,121,2,11,214,287,2,0,243,590,1,1.211520817,1512.435459,144,1,2,2036,0,1,3,888,348,2,3,2428,0,1,0,2601.048775,855,2,7,2435,238,0,10.63062715,15,18.19390134,16.4587285,12,practicing,ratio,triangles,sinhala,tamil,10
2718,15,M,4,161,174,2,4.530705633,373,158,2,2,171,415,2,4,80,433,1,1.930439189,461.888205,539,1,6,1093,587,1,1,464,639,2,2,828.1367325,103,1,1,1812.336192,0,2,9,351.1956599,0,1,54.50824224,20,25.71572963,29.58666829,21,Only school lessons,probability,set theory,science,geography,10
2719,13,M,4,163,40,2,3.737506526,514,537,2,8,710,180,2,3,888,416,2,0,1249.434323,0,1,0,1253,188,2,6,1528,308,2,0,1665.303342,495,0,0,1229.195522,408,1,1,963.3570419,280,1,9.511627461,Ab ,10.82451624,3,20,figures,ratio,probability,science,tamil,24
2720,14,F,4,146,184,1,3.174961074,350,326,2,4,160,266,2,8,1041,213,2,0,1303.174185,657,1,4,1876,98,2,12,1271,750,2,2,2428,94,1,1,2400.705415,566,1,4,2435,163,3,52.17263955,2,20.48518888,6.556141526,14,figures,angles,triangles,civics,home science,24
2721,14,M,3,220,206,1,2,358,181,2,7,436,53,2,2,1035,0,2,0.715492064,1171.695734,317,0,3,2036,398,1,13,1156,321,1,0,839.0672417,45,0,2,2264.007339,74,1,4,2435,0,0,62.5,25,13.06459778,18.113628,15,figures,angles,decimals,ict,buddhism,20
2722,14,M,3,107,111,2,3.030383231,568,496,2,6,160,396,2,1,572,279,1,0,1451.858763,0,1,6,744,313,2,8,8,648,1,2,1523.603086,250,0,1,1590.814166,727,2,3,918.6901178,543,1,6,3,15.72802449,32.10242598,17,practicing,angles,area,health,buddhism,24
2723,13,M,3,193,40,1,3.838137311,255,430,2,0,254,49,1,4,918,188,2,0.881612534,717.8709781,542,1,5,727,288,1,13,2139,168,2,2,1000.44933,318,1,0,1266.776961,301,1,4,1067.843089,495,4,25.87853176,40,14.52005923,27.62972773,21,Only school lessons,angles,set theory,history,maths,10
2724,13,F,5,204,98,2,3.846977761,460,79,2,0,488,249,2,10,136,545,2,1.502386418,786.516776,352,2,12,845,0,1,2,698,269,2,1,648.1582191,523,0,1,476.7956916,752,0,1,1711.904021,652,4,31.46382502,69,28.5,10.59845194,13,figures,algebra,none,sinala,english,10
2725,15,F,4,86,210,2,3.365143683,717,148,2,5,161,15,2,5,146,384,2,0,2092.764336,471,1,3,1250,0,1,13,1985,72,2,2,779.6403582,255,1,4,2152.567134,497,1,2,2435,0,3,28.60077387,7,27.49627188,15.24859419,12,figures,angles,roman numbers,maths,english,24
2726,15,F,2,231,176,2,2.310581353,231,121,2,11,1006,52,2,1,1266,109,2,0,296.0891482,689,2,4,1918,0,1,13,2431,333,2,1,0,560,1,0,1196.282968,0,2,6,2435,662,4,33.77658957,37,16.7263153,14.02787893,21,Only school lessons,angles,decimals,history,english,24
2727,15,M,4,108,88,2,2.573212995,357,410,2,10,1122,338,2,6,461,273,1,0.701293268,1987.806474,365,1,0,1457,75,1,10,2248,201,2,0,1685.571337,714,1,0,1889.716989,156,2,3,1118.441085,479,2,39.28750105,37,19.23230696,14.20817151,10,figures,ratio,volume and capacity,dancing,geography,14
2728,15,M,5,118,190,1,2.41784541,288,244,2,11,748,170,2,4,583,975,1,0.578567641,527.2325221,65,1,0,1560,532,2,9,619,182,2,3,1898.868409,543,1,2,2069.207005,0,0,2,0,373,1,49.64833017,20,10.87804421,10.54549552,17,practicing,ratio,volume and capacity,dancing,home science,14
2729,15,F,4,206,174,2,2.703683549,521,59,2,3,468,184,2,6,536,208,2,1.382930001,1685.473557,191,1,7,861,590,1,12,1286,334,2,2,2167.483145,527,0,0,2000.999262,499,1,0,2204.902452,546,0,17.05501412,78,18.20937113,11.16107105,14,practicing,angles,simultaneous equations,none,geography,14
2730,14,F,3,183,127,2,2.506787085,161,328,2,4,160,226,1,10,1089,0,2,0,424.187386,222,2,7,778,377,0,11,1994,464,1,1,1356.051683,211,0,1,538.4414051,626,1,6,114.1470135,0,2,32.80223481,69,16.89525371,9.832670744,19,practicing,angles,triangle theory,buddhism,none,24
2731,15,M,4,125,323,1,3.474080144,296,235,2,11,463,23,2,2,1415,737,2,1.248555646,1198.445985,603,2,9,1743,366,1,13,0,321,2,1,678.6599371,226,1,0,2725,849,2,2,2186.456065,602,1,23.94124582,20,27.51448264,19.55611912,16,figures,angles,circle theory,health,english,14
2732,15,F,4,131,75,2,3.642725195,155,384,2,1,592,56,2,2,1194,382,2,0,1259.838858,563,1,6,1869,524,1,0,2431,480,2,0,889.902061,713,1,1,1943.896985,0,2,6,1855.196859,408,2,11.60746425,2,10.87741332,28.36626183,21,practicing,algebra,circle theory,maths,home science,24
2733,15,M,2,133,58,2,3.41011973,399,83,2,5,420,156,2,2,0,70,1,0,1019.852314,399,1,5,625,348,1,13,1063,525,2,2,1334.321009,410,1,1,1467.250715,452,1,5,208.2808938,484,0,62.5,Ab ,9.580608307,29.10638831,19,Only school lessons,angles,triangle theory,english,sinhla,24
2734,15,F,4,55,98,2,3.470844826,605,152,2,4,160,15,2,0,536,601,2,0,389.7140322,288,2,5,1364,0,2,7,1128,483,2,1,1230.831086,231,1,1,2325.0479,379,2,2,0,394,3,49.39755097,Ab,7.054620365,3,17,figures,angles,geometry,sinhala,health,10
2735,14,F,4,187,113,2,4.448730731,272,62,2,8,805,66,2,2,1222,557,2,0,1421.922271,183,2,5,1763,0,1,6,1991,389,2,0,831.5274125,0,1,4,2560.044441,315,2,6,251.1694131,235,4,41.09741203,2,24.82544601,5.921381962,15,Only school lessons,ratio,area,dancing,geography,24
2736,14,M,6,253,135,2,3.806480475,369,222,2,4,667,15,2,4,889,274,1,1.277667542,155.9186571,460,2,9,1396,404,1,8,1676,489,2,0,1793.055456,345,1,0,1332.8935,28,2,0,60.38591366,144,1,41.81594371,8,7.260687777,10.6620947,15,Only school lessons,algebra,volume and capacity,buddhism,buddhism,20
2737,15,M,4,235,127,2,2,842,135,2,2,160,73,2,1,1043,262,2,0.497336744,772.6807018,0,1,3,957,527,2,13,1520,491,2,1,1910.595395,112,1,1,1449.026104,1013,1,2,384.0669212,330,3,50.16744589,35,20.17392357,3,17,practicing,angles,area,civics,buddhism,24
2738,14,M,3,40,123,2,3.799075278,351,56,2,3,616,148,2,2,180,42,2,0,106.9400181,681,2,11,2036,467,1,5,1283,205,2,1,274.3223132,205,1,3,2179.992781,253,2,6,1475.547378,557,1,15.95769796,25,7.306684786,21.21489124,18,Only school lessons,algebra,decimals,history,health,24
2739,13,M,4,40,122,2,4.877086337,204,237,2,0,637,269,2,7,1396,402,2,0,1737.936184,324,2,5,734,184,2,8,2431,436,2,4,718.6347016,394,0,1,1223.945675,1450,2,0,1553.280928,642,4,37.35554347,6,13.54682476,21.69586577,12,figures,angles,none,science,history,10
